Protein.Group	Protein.Names	Genes	First.Protein.Description	D:\LZW\Guomics\MS-BERT\Benchmark\fdrs_DIANN19\mzML_new\GUI\HYC\MP-LFC-MS1var-OT-S2-120kMS1_MHRM_R03.mzML
Q13322	GRB10_HUMAN	GRB10	Growth factor receptor-bound protein 10	2.24254e+06
Q13330	MTA1_HUMAN	MTA1	Metastasis-associated protein MTA1	1.63689e+07
Q13347	EIF3I_HUMAN	EIF3I	Eukaryotic translation initiation factor 3 subunit I	3.55039e+07
Q13362	2A5G_HUMAN	PPP2R5C	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit gamma isoform	4.55114e+06
Q13363	CTBP1_HUMAN	CTBP1	C-terminal-binding protein 1	1.71669e+07
Q13371	PHLP_HUMAN	PDCL	Phosducin-like protein	860994
Q13395	TARB1_HUMAN	TARBP1	Probable methyltransferase TARBP1	526485
Q13404	UB2V1_HUMAN	UBE2V1	Ubiquitin-conjugating enzyme E2 variant 1	4.79346e+07
Q13405	RM49_HUMAN	MRPL49	39S ribosomal protein L49, mitochondrial	8.06854e+06
Q13409	DC1I2_HUMAN	DYNC1I2	Cytoplasmic dynein 1 intermediate chain 2	6.24329e+06
Q13416	ORC2_HUMAN	ORC2	Origin recognition complex subunit 2	2.12358e+06
Q13418	ILK_HUMAN	ILK	Integrin-linked protein kinase	9.24332e+06
Q13421	MSLN_HUMAN	MSLN	Mesothelin	9.17459e+06
Q13423	NNTM_HUMAN	NNT	NAD(P) transhydrogenase, mitochondrial	1.59196e+07
Q13425	SNTB2_HUMAN	SNTB2	Beta-2-syntrophin	2.07643e+06
Q13426	XRCC4_HUMAN	XRCC4	DNA repair protein XRCC4	420310
Q13427	PPIG_HUMAN	PPIG	Peptidyl-prolyl cis-trans isomerase G	4.85705e+06
Q13428	TCOF_HUMAN	TCOF1	Treacle protein	2.06591e+07
Q13432	U119A_HUMAN	UNC119	Protein unc-119 homolog A	1.24813e+06
Q13433	S39A6_HUMAN	SLC39A6	Zinc transporter ZIP6	3.0128e+06
Q13435	SF3B2_HUMAN	SF3B2	Splicing factor 3B subunit 2	5.12134e+07
Q13438	OS9_HUMAN	OS9	Protein OS-9	2.03619e+06
Q13442	HAP28_HUMAN	PDAP1	28 kDa heat- and acid-stable phosphoprotein	1.73954e+07
Q13443	ADAM9_HUMAN	ADAM9	Disintegrin and metalloproteinase domain-containing protein 9	3.13047e+06
Q13445	TMED1_HUMAN	TMED1	Transmembrane emp24 domain-containing protein 1	3.36877e+06
Q13451	FKBP5_HUMAN	FKBP5	Peptidyl-prolyl cis-trans isomerase FKBP5	1.04456e+07
Q13464	ROCK1_HUMAN	ROCK1	Rho-associated protein kinase 1	1.84236e+06
Q13472	TOP3A_HUMAN	TOP3A	DNA topoisomerase 3-alpha	1.51125e+06
Q13485	SMAD4_HUMAN	SMAD4	Mothers against decapentaplegic homolog 4	3.79219e+06
Q13488	VPP3_HUMAN	TCIRG1	V-type proton ATPase 116 kDa subunit a3	939607
Q13492	PICAL_HUMAN	PICALM	Phosphatidylinositol-binding clathrin assembly protein	1.33726e+07
Q13501	SQSTM_HUMAN	SQSTM1	Sequestosome-1	6.17817e+06
Q13503	MED21_HUMAN	MED21	Mediator of RNA polymerase II transcription subunit 21	380444
Q13505	MTX1_HUMAN	MTX1	Metaxin-1	3.11419e+06
Q13509	TBB3_HUMAN	TUBB3	Tubulin beta-3 chain	1.59885e+08
Q13523	PRP4B_HUMAN	PRPF4B	Serine/threonine-protein kinase PRP4 homolog	1.04243e+07
Q13526	PIN1_HUMAN	PIN1	Peptidyl-prolyl cis-trans isomerase NIMA-interacting 1	7.55907e+06
Q13541	4EBP1_HUMAN	EIF4EBP1	Eukaryotic translation initiation factor 4E-binding protein 1	2.83856e+06
Q13546	RIPK1_HUMAN	RIPK1	Receptor-interacting serine/threonine-protein kinase 1	660492
Q13547	HDAC1_HUMAN	HDAC1	Histone deacetylase 1	2.37241e+07
Q13554	KCC2B_HUMAN	CAMK2B	Calcium/calmodulin-dependent protein kinase type II subunit beta	7.69353e+06
Q13555	KCC2G_HUMAN	CAMK2G	Calcium/calmodulin-dependent protein kinase type II subunit gamma	1.33136e+06
Q13561	DCTN2_HUMAN	DCTN2	Dynactin subunit 2	1.01185e+07
Q13564	ULA1_HUMAN	NAE1	NEDD8-activating enzyme E1 regulatory subunit	9.23985e+06
Q13572	ITPK1_HUMAN	ITPK1	Inositol-tetrakisphosphate 1-kinase	4.63434e+06
Q13573	SNW1_HUMAN	SNW1	SNW domain-containing protein 1	9.8531e+06
Q13576	IQGA2_HUMAN	IQGAP2	Ras GTPase-activating-like protein IQGAP2	2.10264e+07
Q13586	STIM1_HUMAN	STIM1	Stromal interaction molecule 1	1.52115e+06
Q13595	TRA2A_HUMAN	TRA2A	Transformer-2 protein homolog alpha	1.66979e+07
Q13596	SNX1_HUMAN	SNX1	Sorting nexin-1	1.89452e+07
Q13601	KRR1_HUMAN	KRR1	KRR1 small subunit processome component homolog	1.41303e+07
Q13610	PWP1_HUMAN	PWP1	Periodic tryptophan protein 1 homolog	1.68406e+07
Q13616	CUL1_HUMAN	CUL1	Cullin-1	9.88217e+06
Q13617	CUL2_HUMAN	CUL2	Cullin-2	2.99329e+06
Q13618	CUL3_HUMAN	CUL3	Cullin-3	4.23148e+06
Q13619	CUL4A_HUMAN	CUL4A	Cullin-4A	1.18507e+07
Q13620	CUL4B_HUMAN	CUL4B	Cullin-4B	2.53644e+07
Q13625	ASPP2_HUMAN	TP53BP2	Apoptosis-stimulating of p53 protein 2	3.55846e+06
Q13627	DYR1A_HUMAN	DYRK1A	Dual specificity tyrosine-phosphorylation-regulated kinase 1A	1.02638e+06
Q13630	FCL_HUMAN	TSTA3	GDP-L-fucose synthase	1.2085e+07
Q13636	RAB31_HUMAN	RAB31	Ras-related protein Rab-31	4.84846e+06
Q13637	RAB32_HUMAN	RAB32	Ras-related protein Rab-32	3.08437e+06
Q13641	TPBG_HUMAN	TPBG	Trophoblast glycoprotein	9.75522e+06
Q13642	FHL1_HUMAN	FHL1	Four and a half LIM domains protein 1	1.08263e+07
Q13643	FHL3_HUMAN	FHL3	Four and a half LIM domains protein 3	6.01835e+06
Q13671	RIN1_HUMAN	RIN1	Ras and Rab interactor 1	1.56849e+06
Q13685	AAMP_HUMAN	AAMP	Angio-associated migratory cell protein	4.42738e+06
Q13686	ALKB1_HUMAN	ALKBH1	Nucleic acid dioxygenase ALKBH1	590077
Q13724	MOGS_HUMAN	MOGS	Mannosyl-oligosaccharide glucosidase	5.64338e+06
Q13740	CD166_HUMAN	ALCAM	CD166 antigen	4.16336e+06
Q13769	THOC5_HUMAN	THOC5	THO complex subunit 5 homolog	3.65677e+06
Q13813	SPTN1_HUMAN	SPTAN1	Spectrin alpha chain, non-erythrocytic 1	2.56914e+07
Q13823	NOG2_HUMAN	GNL2	Nucleolar GTP-binding protein 2	5.47676e+06
Q13825	AUHM_HUMAN	AUH	Methylglutaconyl-CoA hydratase, mitochondrial	1.88988e+06
Q13838	DX39B_HUMAN	DDX39B	Spliceosome RNA helicase DDX39B	1.26199e+08
Q13867	BLMH_HUMAN	BLMH	Bleomycin hydrolase	1.49008e+07
Q13868	EXOS2_HUMAN	EXOSC2	Exosome complex component RRP4	9.60754e+06
Q13885	TBB2A_HUMAN	TUBB2A	Tubulin beta-2A chain	3.70912e+06
Q13887	KLF5_HUMAN	KLF5	Krueppel-like factor 5	3.49678e+06
Q13888;Q6P1K8	T2H2L_HUMAN;TF2H2_HUMAN	GTF2H2;GTF2H2C	General transcription factor IIH subunit 2	1.92814e+06
Q13895	BYST_HUMAN	BYSL	Bystin	2.97538e+07
Q13901	C1D_HUMAN	C1D	Nuclear nucleic acid-binding protein C1D	2.32222e+06
Q13907	IDI1_HUMAN	IDI1	Isopentenyl-diphosphate Delta-isomerase 1	4.96301e+06
Q13951	PEBB_HUMAN	CBFB	Core-binding factor subunit beta	1.24545e+07
Q13952	NFYC_HUMAN	NFYC	Nuclear transcription factor Y subunit gamma	6.74069e+06
Q14004	CDK13_HUMAN	CDK13	Cyclin-dependent kinase 13	591221
Q14008	CKAP5_HUMAN	CKAP5	Cytoskeleton-associated protein 5	1.25875e+07
Q14011	CIRBP_HUMAN	CIRBP	Cold-inducible RNA-binding protein	1.05329e+07
Q14019	COTL1_HUMAN	COTL1	Coactosin-like protein	3.76014e+07
Q14061	COX17_HUMAN	COX17	Cytochrome c oxidase copper chaperone	7.73274e+06
Q14103	HNRPD_HUMAN	HNRNPD	Heterogeneous nuclear ribonucleoprotein D0	1.73876e+08
Q14108	SCRB2_HUMAN	SCARB2	Lysosome membrane protein 2	6.09005e+06
Q14114	LRP8_HUMAN	LRP8	Low-density lipoprotein receptor-related protein 8	2.54594e+06
Q14116	IL18_HUMAN	IL18	Interleukin-18	2.33073e+07
Q14118	DAG1_HUMAN	DAG1	Dystroglycan	5.60778e+06
Q14126	DSG2_HUMAN	DSG2	Desmoglein-2	2.74958e+07
Q14134	TRI29_HUMAN	TRIM29	Tripartite motif-containing protein 29	1.82401e+07
Q14137	BOP1_HUMAN	BOP1	Ribosome biogenesis protein BOP1	1.05218e+07
Q14139	UBE4A_HUMAN	UBE4A	Ubiquitin conjugation factor E4 A	2.20912e+06
Q14141	SEPT6_HUMAN	SEPTIN6	Septin-6	8.61022e+06
Q14146	URB2_HUMAN	URB2	Unhealthy ribosome biogenesis protein 2 homolog	3.33506e+06
Q14147	DHX34_HUMAN	DHX34	Probable ATP-dependent RNA helicase DHX34	431031
Q14149	MORC3_HUMAN	MORC3	MORC family CW-type zinc finger protein 3	412958
Q14151	SAFB2_HUMAN	SAFB2	Scaffold attachment factor B2	2.23962e+07
Q14152	EIF3A_HUMAN	EIF3A	Eukaryotic translation initiation factor 3 subunit A	2.45194e+07
Q14155	ARHG7_HUMAN	ARHGEF7	Rho guanine nucleotide exchange factor 7	3.974e+06
Q14156	EFR3A_HUMAN	EFR3A	Protein EFR3 homolog A	2.11804e+06
Q14157	UBP2L_HUMAN	UBAP2L	Ubiquitin-associated protein 2-like	1.60191e+07
Q14160	SCRIB_HUMAN	SCRIB	Protein scribble homolog	7.42886e+06
Q14161	GIT2_HUMAN	GIT2	ARF GTPase-activating protein GIT2	3.32718e+06
Q14165	MLEC_HUMAN	MLEC	Malectin	8.49336e+06
Q14166	TTL12_HUMAN	TTLL12	Tubulin--tyrosine ligase-like protein 12	8.38052e+06
Q14181	DPOA2_HUMAN	POLA2	DNA polymerase alpha subunit B	4.23999e+06
Q14185	DOCK1_HUMAN	DOCK1	Dedicator of cytokinesis protein 1	1.8665e+06
Q14186	TFDP1_HUMAN	TFDP1	Transcription factor Dp-1	206089
Q14191	WRN_HUMAN	WRN	Werner syndrome ATP-dependent helicase	860599
Q14192	FHL2_HUMAN	FHL2	Four and a half LIM domains protein 2	4.43532e+06
Q14195	DPYL3_HUMAN	DPYSL3	Dihydropyrimidinase-related protein 3	1.65703e+07
Q14197	ICT1_HUMAN	MRPL58	Peptidyl-tRNA hydrolase ICT1, mitochondrial	6.66248e+06
Q14202	ZMYM3_HUMAN	ZMYM3	Zinc finger MYM-type protein 3	2.2285e+06
Q14203	DCTN1_HUMAN	DCTN1	Dynactin subunit 1	8.62495e+06
Q14204	DYHC1_HUMAN	DYNC1H1	Cytoplasmic dynein 1 heavy chain 1	4.38521e+07
Q14232	EI2BA_HUMAN	EIF2B1	Translation initiation factor eIF-2B subunit alpha	9.54423e+06
Q14240	IF4A2_HUMAN	EIF4A2	Eukaryotic initiation factor 4A-II	1.61268e+07
Q14241	ELOA1_HUMAN	ELOA	Elongin-A	4.43019e+06
Q14244	MAP7_HUMAN	MAP7	Ensconsin	2.29753e+07
Q14247	SRC8_HUMAN	CTTN	Src substrate cortactin	3.41625e+07
Q14254	FLOT2_HUMAN	FLOT2	Flotillin-2	1.04034e+07
Q14257	RCN2_HUMAN	RCN2	Reticulocalbin-2	4.96222e+06
Q14258	TRI25_HUMAN	TRIM25	E3 ubiquitin/ISG15 ligase TRIM25	2.94598e+07
Q14318	FKBP8_HUMAN	FKBP8	Peptidyl-prolyl cis-trans isomerase FKBP8	4.56842e+06
Q14320	FA50A_HUMAN	FAM50A	Protein FAM50A	1.03315e+07
Q14331	FRG1_HUMAN	FRG1	Protein FRG1	4.87027e+06
Q14344	GNA13_HUMAN	GNA13	Guanine nucleotide-binding protein subunit alpha-13	4.04243e+06
Q14376	GALE_HUMAN	GALE	UDP-glucose 4-epimerase	1.62973e+07
Q14432	PDE3A_HUMAN	PDE3A	cGMP-inhibited 3',5'-cyclic phosphodiesterase A	1.21159e+07
Q14444	CAPR1_HUMAN	CAPRIN1	Caprin-1	2.45736e+07
Q14493	SLBP_HUMAN	SLBP	Histone RNA hairpin-binding protein	2.91168e+06
Q14498	RBM39_HUMAN	RBM39	RNA-binding protein 39	3.6544e+07
Q14527	HLTF_HUMAN	HLTF	Helicase-like transcription factor	4.42484e+07
Q14554	PDIA5_HUMAN	PDIA5	Protein disulfide-isomerase A5	4.87501e+06
Q14558	KPRA_HUMAN	PRPSAP1	Phosphoribosyl pyrophosphate synthase-associated protein 1	3.85621e+06
Q14562	DHX8_HUMAN	DHX8	ATP-dependent RNA helicase DHX8	2.87369e+06
Q14566	MCM6_HUMAN	MCM6	DNA replication licensing factor MCM6	3.23042e+07
Q14568	HS902_HUMAN	HSP90AA2P	Heat shock protein HSP 90-alpha A2	4.3776e+06
Q14571	ITPR2_HUMAN	ITPR2	Inositol 1,4,5-trisphosphate receptor type 2	4.92207e+06
Q14573	ITPR3_HUMAN	ITPR3	Inositol 1,4,5-trisphosphate receptor type 3	4.41704e+06
Q14643	ITPR1_HUMAN	ITPR1	Inositol 1,4,5-trisphosphate receptor type 1	2.78397e+06
Q14651	PLSI_HUMAN	PLS1	Plastin-1	2.55082e+06
Q14653	IRF3_HUMAN	IRF3	Interferon regulatory factor 3	8.29562e+06
Q14657	LAGE3_HUMAN	LAGE3	EKC/KEOPS complex subunit LAGE3	6.39117e+06
Q14669	TRIPC_HUMAN	TRIP12	E3 ubiquitin-protein ligase TRIP12	4.87804e+06
Q14671	PUM1_HUMAN	PUM1	Pumilio homolog 1	4.99006e+06
Q14676	MDC1_HUMAN	MDC1	Mediator of DNA damage checkpoint protein 1	2.71854e+06
Q14677	EPN4_HUMAN	CLINT1	Clathrin interactor 1	1.10818e+07
Q14683	SMC1A_HUMAN	SMC1A	Structural maintenance of chromosomes protein 1A	2.31611e+07
Q14684	RRP1B_HUMAN	RRP1B	Ribosomal RNA processing protein 1 homolog B	1.25259e+07
Q14687	GSE1_HUMAN	GSE1	Genetic suppressor element 1	2.58996e+06
Q14689	DIP2A_HUMAN	DIP2A	Disco-interacting protein 2 homolog A	884750
Q14690	RRP5_HUMAN	PDCD11	Protein RRP5 homolog	6.4255e+06
Q14691	PSF1_HUMAN	GINS1	DNA replication complex GINS protein PSF1	1.89974e+08
Q14692	BMS1_HUMAN	BMS1	Ribosome biogenesis protein BMS1 homolog	6.93692e+06
Q14694	UBP10_HUMAN	USP10	Ubiquitin carboxyl-terminal hydrolase 10	1.22819e+07
Q14696	MESD_HUMAN	MESD	LRP chaperone MESD	1.41372e+07
Q14697	GANAB_HUMAN	GANAB	Neutral alpha-glucosidase AB	8.22008e+07
Q14728	MFS10_HUMAN	MFSD10	Major facilitator superfamily domain-containing protein 10	2.82507e+06
Q14738	2A5D_HUMAN	PPP2R5D	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform	5.9539e+06
Q14739	LBR_HUMAN	LBR	Delta(14)-sterol reductase LBR	2.10109e+07
Q14746	COG2_HUMAN	COG2	Conserved oligomeric Golgi complex subunit 2	684732
Q14764	MVP_HUMAN	MVP	Major vault protein	5.56169e+06
Q14789	GOGB1_HUMAN	GOLGB1	Golgin subfamily B member 1	3.34741e+06
Q147X3	NAA30_HUMAN	NAA30	N-alpha-acetyltransferase 30	1.31228e+06
Q14807	KIF22_HUMAN	KIF22	Kinesin-like protein KIF22	6.16281e+06
Q14839	CHD4_HUMAN	CHD4	Chromodomain-helicase-DNA-binding protein 4	1.52233e+07
Q14847	LASP1_HUMAN	LASP1	LIM and SH3 domain protein 1	3.92688e+07
Q14914	PTGR1_HUMAN	PTGR1	Prostaglandin reductase 1	1.84955e+07
Q14919	NC2A_HUMAN	DRAP1	Dr1-associated corepressor	8.93552e+06
Q14966	ZN638_HUMAN	ZNF638	Zinc finger protein 638	4.77981e+06
Q14974	IMB1_HUMAN	KPNB1	Importin subunit beta-1	5.5917e+07
Q14978	NOLC1_HUMAN	NOLC1	Nucleolar and coiled-body phosphoprotein 1	5.94424e+07
Q14980	NUMA1_HUMAN	NUMA1	Nuclear mitotic apparatus protein 1	4.00504e+07
Q14995	NR1D2_HUMAN	NR1D2	Nuclear receptor subfamily 1 group D member 2	1.41495e+07
Q14997	PSME4_HUMAN	PSME4	Proteasome activator complex subunit 4	3.85274e+06
Q149N8	SHPRH_HUMAN	SHPRH	E3 ubiquitin-protein ligase SHPRH	1.02486e+07
Q14BN4	SLMAP_HUMAN	SLMAP	Sarcolemmal membrane-associated protein	1.12807e+06
Q14C86	GAPD1_HUMAN	GAPVD1	GTPase-activating protein and VPS9 domain-containing protein 1	7.2048e+06
Q14CN4	K2C72_HUMAN	KRT72	Keratin, type II cytoskeletal 72	4.19968e+06
Q14CX7	NAA25_HUMAN	NAA25	N-alpha-acetyltransferase 25, NatB auxiliary subunit	3.32274e+06
Q14CZ0	CP072_HUMAN	C16orf72	UPF0472 protein C16orf72	714704
Q15003	CND2_HUMAN	NCAPH	Condensin complex subunit 2	8.72012e+06
Q15004	PAF15_HUMAN	PCLAF	PCNA-associated factor	8.57263e+06
Q15005	SPCS2_HUMAN	SPCS2	Signal peptidase complex subunit 2	1.54906e+07
Q15006	EMC2_HUMAN	EMC2	ER membrane protein complex subunit 2	3.23841e+06
Q15007	FL2D_HUMAN	WTAP	Pre-mRNA-splicing regulator WTAP	3.88531e+06
Q15008	PSMD6_HUMAN	PSMD6	26S proteasome non-ATPase regulatory subunit 6	1.36741e+07
Q15011	HERP1_HUMAN	HERPUD1	Homocysteine-responsive endoplasmic reticulum-resident ubiquitin-like domain member 1 protein	594800
Q15013	MD2BP_HUMAN	MAD2L1BP	MAD2L1-binding protein	1.94386e+06
Q15014	MO4L2_HUMAN	MORF4L2	Mortality factor 4-like protein 2	1.24514e+07
Q15018	ABRX2_HUMAN	ABRAXAS2	BRISC complex subunit Abraxas 2	3.36212e+06
Q15019	SEPT2_HUMAN	SEPTIN2	Septin-2	2.16567e+07
Q15020	SART3_HUMAN	SART3	Squamous cell carcinoma antigen recognized by T-cells 3	6.56335e+06
Q15021	CND1_HUMAN	NCAPD2	Condensin complex subunit 1	1.45421e+07
Q15022	SUZ12_HUMAN	SUZ12	Polycomb protein SUZ12	4.02119e+06
Q15024	EXOS7_HUMAN	EXOSC7	Exosome complex component RRP42	9.3916e+06
Q15029	U5S1_HUMAN	EFTUD2	116 kDa U5 small nuclear ribonucleoprotein component	3.12709e+07
Q15031	SYLM_HUMAN	LARS2	Probable leucine--tRNA ligase, mitochondrial	3.05141e+06
Q15041	AR6P1_HUMAN	ARL6IP1	ADP-ribosylation factor-like protein 6-interacting protein 1	9.62057e+06
Q15042	RB3GP_HUMAN	RAB3GAP1	Rab3 GTPase-activating protein catalytic subunit	5.63263e+06
Q15043	S39AE_HUMAN	SLC39A14	Metal cation symporter ZIP14	2.75602e+06
Q15046	SYK_HUMAN	KARS1	Lysine--tRNA ligase	4.46795e+07
Q15048	LRC14_HUMAN	LRRC14	Leucine-rich repeat-containing protein 14	196743
Q15050	RRS1_HUMAN	RRS1	Ribosome biogenesis regulatory protein homolog	2.17032e+07
Q15054	DPOD3_HUMAN	POLD3	DNA polymerase delta subunit 3	4.04819e+07
Q15056	IF4H_HUMAN	EIF4H	Eukaryotic translation initiation factor 4H	3.22026e+07
Q15057	ACAP2_HUMAN	ACAP2	Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2	82684.5
Q15058	KIF14_HUMAN	KIF14	Kinesin-like protein KIF14	1.28953e+06
Q15059	BRD3_HUMAN	BRD3	Bromodomain-containing protein 3	6.03192e+06
Q15061	WDR43_HUMAN	WDR43	WD repeat-containing protein 43	9.93606e+06
Q15067	ACOX1_HUMAN	ACOX1	Peroxisomal acyl-coenzyme A oxidase 1	2.77163e+06
Q15070	OXA1L_HUMAN	OXA1L	Mitochondrial inner membrane protein OXA1L	1.12858e+07
Q15075	EEA1_HUMAN	EEA1	Early endosome antigen 1	5.00218e+06
Q15084	PDIA6_HUMAN	PDIA6	Protein disulfide-isomerase A6	1.00249e+08
Q15102	PA1B3_HUMAN	PAFAH1B3	Platelet-activating factor acetylhydrolase IB subunit gamma	8.61159e+06
Q15118	PDK1_HUMAN	PDK1	[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 1, mitochondrial	1.07945e+06
Q15120	PDK3_HUMAN	PDK3	[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 3, mitochondrial	2.59051e+06
Q15121	PEA15_HUMAN	PEA15	Astrocytic phosphoprotein PEA-15	6.04765e+06
Q15125	EBP_HUMAN	EBP	3-beta-hydroxysteroid-Delta(8),Delta(7)-isomerase	2.59449e+07
Q15126	PMVK_HUMAN	PMVK	Phosphomevalonate kinase	1.37031e+07
Q15149	PLEC_HUMAN	PLEC	Plectin	9.96653e+07
Q15154	PCM1_HUMAN	PCM1	Pericentriolar material 1 protein	2.30857e+06
Q15155	NOMO1_HUMAN	NOMO1	Nodal modulator 1	5.28578e+06
Q15165	PON2_HUMAN	PON2	Serum paraoxonase/arylesterase 2	4.26937e+06
Q15170	TCAL1_HUMAN	TCEAL1	Transcription elongation factor A protein-like 1	1.5141e+06
Q15181	IPYR_HUMAN	PPA1	Inorganic pyrophosphatase	9.9449e+07
Q15185	TEBP_HUMAN	PTGES3	Prostaglandin E synthase 3	1.15146e+08
Q15208	STK38_HUMAN	STK38	Serine/threonine-protein kinase 38	6.93657e+06
Q15233	NONO_HUMAN	NONO	Non-POU domain-containing octamer-binding protein	9.63069e+07
Q15257	PTPA_HUMAN	PTPA	Serine/threonine-protein phosphatase 2A activator	1.33178e+07
Q15269	PWP2_HUMAN	PWP2	Periodic tryptophan protein 2 homolog	7.88236e+06
Q15283	RASA2_HUMAN	RASA2	Ras GTPase-activating protein 2	7.15858e+06
Q15286	RAB35_HUMAN	RAB35	Ras-related protein Rab-35	3.74555e+06
Q15287	RNPS1_HUMAN	RNPS1	RNA-binding protein with serine-rich domain 1	2.96153e+07
Q15291	RBBP5_HUMAN	RBBP5	Retinoblastoma-binding protein 5	2.01147e+06
Q15293	RCN1_HUMAN	RCN1	Reticulocalbin-1	6.32074e+07
Q15334	L2GL1_HUMAN	LLGL1	Lethal(2) giant larvae protein homolog 1	1.34389e+06
Q15345	LRC41_HUMAN	LRRC41	Leucine-rich repeat-containing protein 41	789860
Q15363	TMED2_HUMAN	TMED2	Transmembrane emp24 domain-containing protein 2	3.28657e+07
Q15365	PCBP1_HUMAN	PCBP1	Poly(rC)-binding protein 1	1.20526e+08
Q15366	PCBP2_HUMAN	PCBP2	Poly(rC)-binding protein 2	1.90256e+08
Q15369	ELOC_HUMAN	ELOC	Elongin-C	3.25323e+07
Q15370	ELOB_HUMAN	ELOB	Elongin-B	2.86176e+07
Q15382	RHEB_HUMAN	RHEB	GTP-binding protein Rheb	6.42366e+06
Q15386	UBE3C_HUMAN	UBE3C	Ubiquitin-protein ligase E3C	2.58139e+06
Q15388	TOM20_HUMAN	TOMM20	Mitochondrial import receptor subunit TOM20 homolog	410664
Q15390	MTFR1_HUMAN	MTFR1	Mitochondrial fission regulator 1	425727
Q15392	DHC24_HUMAN	DHCR24	Delta(24)-sterol reductase	1.86341e+06
Q15393	SF3B3_HUMAN	SF3B3	Splicing factor 3B subunit 3	2.65624e+07
Q15397	PUM3_HUMAN	PUM3	Pumilio homolog 3	7.21735e+06
Q15398	DLGP5_HUMAN	DLGAP5	Disks large-associated protein 5	1.21365e+06
Q15404	RSU1_HUMAN	RSU1	Ras suppressor protein 1	4.93214e+06
Q15417	CNN3_HUMAN	CNN3	Calponin-3	1.01821e+07
Q15418	KS6A1_HUMAN	RPS6KA1	Ribosomal protein S6 kinase alpha-1	5.58653e+06
Q15424	SAFB1_HUMAN	SAFB	Scaffold attachment factor B1	2.01856e+07
Q15427	SF3B4_HUMAN	SF3B4	Splicing factor 3B subunit 4	1.83279e+07
Q15428	SF3A2_HUMAN	SF3A2	Splicing factor 3A subunit 2	1.436e+07
Q15434	RBMS2_HUMAN	RBMS2	RNA-binding motif, single-stranded-interacting protein 2	2.85629e+06
Q15435	PP1R7_HUMAN	PPP1R7	Protein phosphatase 1 regulatory subunit 7	4.79982e+06
Q15436	SC23A_HUMAN	SEC23A	Protein transport protein Sec23A	1.87593e+07
Q15437	SC23B_HUMAN	SEC23B	Protein transport protein Sec23B	5.92727e+06
Q15438	CYH1_HUMAN	CYTH1	Cytohesin-1	1.77779e+06
Q15459	SF3A1_HUMAN	SF3A1	Splicing factor 3A subunit 1	2.14991e+07
Q15477	SKIV2_HUMAN	SKIV2L	Helicase SKI2W	1.56419e+06
Q15526	SURF1_HUMAN	SURF1	Surfeit locus protein 1	1.22015e+06
Q15527	SURF2_HUMAN	SURF2	Surfeit locus protein 2	3.04104e+06
Q15542	TAF5_HUMAN	TAF5	Transcription initiation factor TFIID subunit 5	3.72201e+06
Q15545	TAF7_HUMAN	TAF7	Transcription initiation factor TFIID subunit 7	789339
Q15554	TERF2_HUMAN	TERF2	Telomeric repeat-binding factor 2	2.8744e+06
Q15555	MARE2_HUMAN	MAPRE2	Microtubule-associated protein RP/EB family member 2	4.11291e+06
Q15582	BGH3_HUMAN	TGFBI	Transforming growth factor-beta-induced protein ig-h3	1.4861e+07
Q15599	NHRF2_HUMAN	SLC9A3R2	Na(+)/H(+) exchange regulatory cofactor NHE-RF2	3.94771e+06
Q15628	TRADD_HUMAN	TRADD	Tumor necrosis factor receptor type 1-associated DEATH domain protein	659066
Q15629	TRAM1_HUMAN	TRAM1	Translocating chain-associated membrane protein 1	2.13263e+06
Q15631	TSN_HUMAN	TSN	Translin	2.08891e+07
Q15637	SF01_HUMAN	SF1	Splicing factor 1	2.60912e+07
Q15642	CIP4_HUMAN	TRIP10	Cdc42-interacting protein 4	4.02076e+06
Q15643	TRIPB_HUMAN	TRIP11	Thyroid receptor-interacting protein 11	481130
Q15645	PCH2_HUMAN	TRIP13	Pachytene checkpoint protein 2 homolog	1.17311e+07
Q15648	MED1_HUMAN	MED1	Mediator of RNA polymerase II transcription subunit 1	1.89149e+06
Q15650	TRIP4_HUMAN	TRIP4	Activating signal cointegrator 1	4.56955e+06
Q15651	HMGN3_HUMAN	HMGN3	High mobility group nucleosome-binding domain-containing protein 3	4.07736e+06
Q15652	JHD2C_HUMAN	JMJD1C	Probable JmjC domain-containing histone demethylation protein 2C	5.31158e+06
Q15653	IKBB_HUMAN	NFKBIB	NF-kappa-B inhibitor beta	1.22411e+06
Q15654	TRIP6_HUMAN	TRIP6	Thyroid receptor-interacting protein 6	4.70929e+06
Q15691	MARE1_HUMAN	MAPRE1	Microtubule-associated protein RP/EB family member 1	7.45225e+07
Q15695;Q15696	U2AFL_HUMAN;U2AFM_HUMAN	ZRSR2;ZRSR2P1	Putative U2 small nuclear ribonucleoprotein auxiliary factor 35 kDa subunit-related protein 1	1.09207e+07
Q15699	ALX1_HUMAN	ALX1	ALX homeobox protein 1	1.85334e+06
Q15714	T22D1_HUMAN	TSC22D1	TSC22 domain family protein 1	1.78642e+07
