Protein.Group	Protein.Names	Genes	First.Protein.Description	E:\RA\work\7_1_task\TCPA\E20201002yuanch_Connie_TCPA_60minDIA_b4-6.mzML
Q16795	NDUA9_HUMAN	NDUFA9	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial	2.40123e+07
Q16822	PCKGM_HUMAN	PCK2	Phosphoenolpyruvate carboxykinase [GTP], mitochondrial	6.26232e+06
Q16832	DDR2_HUMAN	DDR2	Discoidin domain-containing receptor 2	4.23136e+06
Q16836	HCDH_HUMAN	HADH	Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial	6.69011e+07
Q16851	UGPA_HUMAN	UGP2	UTP--glucose-1-phosphate uridylyltransferase	2.71705e+07
Q16853	AOC3_HUMAN	AOC3	Membrane primary amine oxidase	6.74472e+08
Q16864	VATF_HUMAN	ATP6V1F	V-type proton ATPase subunit F	1.73771e+07
Q16881	TRXR1_HUMAN	TXNRD1	Thioredoxin reductase 1, cytoplasmic	1.81009e+07
Q16891	MIC60_HUMAN	IMMT	MICOS complex subunit MIC60	4.14822e+07
Q17RY0;Q7Z5Q1;Q8NE35	CPEB2_HUMAN;CPEB3_HUMAN;CPEB4_HUMAN	CPEB2;CPEB3;CPEB4	Cytoplasmic polyadenylation element-binding protein 4	1.12083e+06
Q1KMD3	HNRL2_HUMAN	HNRNPUL2	Heterogeneous nuclear ribonucleoprotein U-like protein 2	9.82476e+07
Q27J81	INF2_HUMAN	INF2	Inverted formin-2	7.34758e+06
Q2M2I8	AAK1_HUMAN	AAK1	AP2-associated protein kinase 1	1.98781e+07
Q2M389	WASC4_HUMAN	WASHC4	WASH complex subunit 4	2.04649e+07
Q2NL82	TSR1_HUMAN	TSR1	Pre-rRNA-processing protein TSR1 homolog	1.10398e+06
Q2PZI1	D19L1_HUMAN	DPY19L1	Probable C-mannosyltransferase DPY19L1	8.61887e+06
Q2QD12;Q96AT9	RPEL1_HUMAN;RPE_HUMAN	RPE;RPEL1	Ribulose-phosphate 3-epimerase-like protein 1	1.90647e+07
Q2TAA2	IAH1_HUMAN	IAH1	Isoamyl acetate-hydrolyzing esterase 1 homolog	7.54883e+06
Q2TAA5	ALG11_HUMAN	ALG11	GDP-Man:Man(3)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase	1.95955e+06
Q2TAL8	QRIC1_HUMAN	QRICH1	Transcriptional regulator QRICH1	1.18181e+06
Q2TAY7	SMU1_HUMAN	SMU1	WD40 repeat-containing protein SMU1	3.00395e+07
Q30154	DRB5_HUMAN	HLA-DRB5	HLA class II histocompatibility antigen, DR beta 5 chain	4.3724e+07
Q32MK0;Q86YV6;Q9H1R3	MYLK2_HUMAN;MYLK3_HUMAN;MYLK4_HUMAN	MYLK2;MYLK3;MYLK4	Myosin light chain kinase 3	4.96841e+08
Q32MZ4	LRRF1_HUMAN	LRRFIP1	Leucine-rich repeat flightless-interacting protein 1	2.44063e+07
Q32P28	P3H1_HUMAN	P3H1	Prolyl 3-hydroxylase 1	2.54945e+07
Q32P44	EMAL3_HUMAN	EML3	Echinoderm microtubule-associated protein-like 3	4.49474e+06
Q3KQU3	MA7D1_HUMAN	MAP7D1	MAP7 domain-containing protein 1	1.1432e+07
Q3KQV9	UAP1L_HUMAN	UAP1L1	UDP-N-acetylhexosamine pyrophosphorylase-like protein 1	8.85315e+06
Q3KRA6	CB076_HUMAN	C2orf76	UPF0538 protein C2orf76	1.089e+06
Q3LXA3	TKFC_HUMAN	TKFC	Triokinase/FMN cyclase	1.9071e+07
Q3MHD2	LSM12_HUMAN	LSM12	Protein LSM12	7.42126e+06
Q3SYG4	PTHB1_HUMAN	BBS9	Protein PTHB1	2.32396e+06
Q3V6T2	GRDN_HUMAN	CCDC88A	Girdin	2.07814e+06
Q3YEC7	RABL6_HUMAN	RABL6	Rab-like protein 6	7.48261e+06
Q3ZCQ8	TIM50_HUMAN	TIMM50	Mitochondrial import inner membrane translocase subunit TIM50	8.50423e+06
Q460N5	PAR14_HUMAN	PARP14	Protein mono-ADP-ribosyltransferase PARP14	1.83186e+06
Q49A26	GLYR1_HUMAN	GLYR1	Cytokine-like nuclear factor N-PAC	4.47022e+06
Q4G0F5	VP26B_HUMAN	VPS26B	Vacuolar protein sorting-associated protein 26B	2.01566e+07
Q4G0J3	LARP7_HUMAN	LARP7	La-related protein 7	1.05213e+07
Q4G0N4	NAKD2_HUMAN	NADK2	NAD kinase 2, mitochondrial	9.08411e+06
Q4G0X4	KCD21_HUMAN	KCTD21	BTB/POZ domain-containing protein KCTD21	6.16596e+06
Q4G176	ACSF3_HUMAN	ACSF3	Malonate--CoA ligase ACSF3, mitochondrial	5.82008e+06
Q4J6C6	PPCEL_HUMAN	PREPL	Prolyl endopeptidase-like	9.88591e+07
Q4KMP7	TB10B_HUMAN	TBC1D10B	TBC1 domain family member 10B	4.35151e+06
Q4KMQ2	ANO6_HUMAN	ANO6	Anoctamin-6	2.51772e+06
Q4L180	FIL1L_HUMAN	FILIP1L	Filamin A-interacting protein 1-like	1.5378e+07
Q4V328	GRAP1_HUMAN	GRIPAP1	GRIP1-associated protein 1	3.57206e+07
Q4VC31	MIX23_HUMAN	MIX23	Protein MIX23	2.37549e+06
Q52LJ0	FA98B_HUMAN	FAM98B	Protein FAM98B	2.75961e+07
Q53EL6	PDCD4_HUMAN	PDCD4	Programmed cell death protein 4	2.28543e+07
Q53F19	NCBP3_HUMAN	NCBP3	Nuclear cap-binding protein subunit 3	5.47219e+06
Q53FA7	QORX_HUMAN	TP53I3	Quinone oxidoreductase PIG3	8.20788e+06
Q53FT3	HIKES_HUMAN	HIKESHI	Protein Hikeshi	2.04638e+07
Q53GG5	PDLI3_HUMAN	PDLIM3	PDZ and LIM domain protein 3	2.07295e+07
Q53GQ0	DHB12_HUMAN	HSD17B12	Very-long-chain 3-oxoacyl-CoA reductase	3.17156e+07
Q53GS9	UBP39_HUMAN	USP39	Ubiquitin carboxyl-terminal hydrolase 39	6.77584e+06
Q53GT1	KLH22_HUMAN	KLHL22	Kelch-like protein 22	3.65649e+06
Q53H12	AGK_HUMAN	AGK	Acylglycerol kinase, mitochondrial	1.42268e+07
Q53H47	SETMR_HUMAN	SETMAR	Histone-lysine N-methyltransferase SETMAR	2.26592e+06
Q53H82	LACB2_HUMAN	LACTB2	Endoribonuclease LACTB2	2.9613e+06
Q53H96	P5CR3_HUMAN	PYCR3	Pyrroline-5-carboxylate reductase 3	5.16965e+06
Q53HC9	EIPR1_HUMAN	EIPR1	EARP and GARP complex-interacting protein 1	1.0709e+07
Q53T59	H1BP3_HUMAN	HS1BP3	HCLS1-binding protein 3	1.44503e+07
Q53TN4	CYBR1_HUMAN	CYBRD1	Plasma membrane ascorbate-dependent reductase CYBRD1	3.11471e+07
Q562E7	WDR81_HUMAN	WDR81	WD repeat-containing protein 81	5.74573e+06
Q567U6	CCD93_HUMAN	CCDC93	Coiled-coil domain-containing protein 93	1.33747e+07
Q58FF6	H90B4_HUMAN	HSP90AB4P	Putative heat shock protein HSP 90-beta 4	1.20808e+08
Q5BKZ1	ZN326_HUMAN	ZNF326	DBIRD complex subunit ZNF326	9.07203e+06
Q5EBL4	RIPL1_HUMAN	RILPL1	RILP-like protein 1	6.40331e+06
Q5F1R6	DJC21_HUMAN	DNAJC21	DnaJ homolog subfamily C member 21	5.46047e+06
Q5GJ75	TP8L3_HUMAN	TNFAIP8L3	Tumor necrosis factor alpha-induced protein 8-like protein 3	1.3547e+07
Q5GLZ8	HERC4_HUMAN	HERC4	Probable E3 ubiquitin-protein ligase HERC4	6.17979e+06
Q5H9R7	PP6R3_HUMAN	PPP6R3	Serine/threonine-protein phosphatase 6 regulatory subunit 3	8.00914e+06
Q5HYI8	RABL3_HUMAN	RABL3	Rab-like protein 3	1.11668e+07
Q5HYK3	COQ5_HUMAN	COQ5	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial	818486
Q5JPH6	SYEM_HUMAN	EARS2	Probable glutamate--tRNA ligase, mitochondrial	1.40476e+06
Q5JRA6	TGO1_HUMAN	MIA3	Transport and Golgi organization protein 1 homolog	6.62037e+06
Q5JRX3	PREP_HUMAN	PITRM1	Presequence protease, mitochondrial	1.7921e+07
Q5JS37	NHLC3_HUMAN	NHLRC3	NHL repeat-containing protein 3	2.64972e+06
Q5JSH3	WDR44_HUMAN	WDR44	WD repeat-containing protein 44	6.84633e+06
Q5JTD0	TJAP1_HUMAN	TJAP1	Tight junction-associated protein 1	4.05313e+06
Q5JTH9	RRP12_HUMAN	RRP12	RRP12-like protein	2.71095e+06
Q5JTJ3	COA6_HUMAN	COA6	Cytochrome c oxidase assembly factor 6 homolog	3.99169e+06
Q5JTV8	TOIP1_HUMAN	TOR1AIP1	Torsin-1A-interacting protein 1	2.89609e+07
Q5JTZ9	SYAM_HUMAN	AARS2	Alanine--tRNA ligase, mitochondrial	4.14939e+06
Q5K4L6	S27A3_HUMAN	SLC27A3	Long-chain fatty acid transport protein 3	5.99351e+06
Q5KU26	COL12_HUMAN	COLEC12	Collectin-12	1.00853e+07
Q5M775	CYTSB_HUMAN	SPECC1	Cytospin-B	1.11856e+07
Q5MNZ6	WIPI3_HUMAN	WDR45B	WD repeat domain phosphoinositide-interacting protein 3	3.22773e+07
Q5NDL2	EOGT_HUMAN	EOGT	EGF domain-specific O-linked N-acetylglucosamine transferase	2.6442e+07
Q5QJ74	TBCEL_HUMAN	TBCEL	Tubulin-specific chaperone cofactor E-like protein	1.89026e+07
Q5R372	RBG1L_HUMAN	RABGAP1L	Rab GTPase-activating protein 1-like	2.47515e+06
Q5R3I4	TTC38_HUMAN	TTC38	Tetratricopeptide repeat protein 38	4.07695e+06
Q5RKV6	EXOS6_HUMAN	EXOSC6	Exosome complex component MTR3	4.73388e+06
Q5SRE7	PHYD1_HUMAN	PHYHD1	Phytanoyl-CoA dioxygenase domain-containing protein 1	1.59821e+07
Q5SSJ5	HP1B3_HUMAN	HP1BP3	Heterochromatin protein 1-binding protein 3	4.98805e+07
Q5SW79	CE170_HUMAN	CEP170	Centrosomal protein of 170 kDa	9.10515e+06
Q5SWX8	ODR4_HUMAN	ODR4	Protein odr-4 homolog	6.43731e+06
Q5SY16	NOL9_HUMAN	NOL9	Polynucleotide 5'-hydroxyl-kinase NOL9	3.91301e+06
Q5T1J5;Q9Y6H1	CHCH2_HUMAN;CHCH9_HUMAN	CHCHD2;CHCHD2P9	Putative coiled-coil-helix-coiled-coil-helix domain-containing protein CHCHD2P9, mitochondrial	1.19816e+07
Q5T1M5	FKB15_HUMAN	FKBP15	FK506-binding protein 15	1.92858e+07
Q5T2E6	ARMD3_HUMAN	ARMH3	Armadillo-like helical domain-containing protein 3	4.05778e+06
Q5T440	CAF17_HUMAN	IBA57	Putative transferase CAF17, mitochondrial	8.13757e+06
Q5T447	HECD3_HUMAN	HECTD3	E3 ubiquitin-protein ligase HECTD3	7.02817e+06
Q5T6V5	QNG1_HUMAN	QNG1	Queuosine 5'-phosphate N-glycosylase/hydrolase	7.93903e+06
Q5T8P6	RBM26_HUMAN	RBM26	RNA-binding protein 26	2.7403e+06
Q5TAQ9	DCAF8_HUMAN	DCAF8	DDB1- and CUL4-associated factor 8	4.97218e+07
Q5TCZ1	SPD2A_HUMAN	SH3PXD2A	SH3 and PX domain-containing protein 2A	770555
Q5TDH0	DDI2_HUMAN	DDI2	Protein DDI1 homolog 2	6.06041e+06
Q5TEC6	H37_HUMAN	H3-7	Histone H3-7	3.92194e+09
Q5TEJ8	THMS2_HUMAN	THEMIS2	Protein THEMIS2	722497
Q5TZA2	CROCC_HUMAN	CROCC	Rootletin	3.96653e+06
Q5U5X0	LYRM7_HUMAN	LYRM7	Complex III assembly factor LYRM7	1.00928e+06
Q5U651	RAIN_HUMAN	RASIP1	Ras-interacting protein 1	1.23331e+07
Q5VIR6	VPS53_HUMAN	VPS53	Vacuolar protein sorting-associated protein 53 homolog	8.11049e+06
Q5VSL9	STRP1_HUMAN	STRIP1	Striatin-interacting protein 1	5.4996e+06
Q5VT25	MRCKA_HUMAN	CDC42BPA	Serine/threonine-protein kinase MRCK alpha	5.99093e+06
Q5VTL8	PR38B_HUMAN	PRPF38B	Pre-mRNA-splicing factor 38B	2.39248e+06
Q5VTR2	BRE1A_HUMAN	RNF20	E3 ubiquitin-protein ligase BRE1A	3.03561e+06
Q5VW32	BROX_HUMAN	BROX	BRO1 domain-containing protein BROX	1.42699e+07
Q5VW36	FOCAD_HUMAN	FOCAD	Focadhesin	3.01052e+06
Q5VWZ2	LYPL1_HUMAN	LYPLAL1	Lysophospholipase-like protein 1	1.2222e+07
Q5VYK3	ECM29_HUMAN	ECPAS	Proteasome adapter and scaffold protein ECM29	1.0987e+07
Q5VZ89	DEN4C_HUMAN	DENND4C	DENN domain-containing protein 4C	1.42021e+06
Q5VZF2;Q9NR56	MBNL1_HUMAN;MBNL2_HUMAN	MBNL1;MBNL2	Muscleblind-like protein 2	1.49629e+07
Q5VZM2;Q7L523	RRAGA_HUMAN;RRAGB_HUMAN	RRAGA;RRAGB	Ras-related GTP-binding protein B	2.17069e+07
Q5W0V3	FHI2A_HUMAN	FHIP2A	FHF complex subunit HOOK interacting protein 2A	1.90147e+07
Q5XPI4	RN123_HUMAN	RNF123	E3 ubiquitin-protein ligase RNF123	5.97128e+06
Q5ZPR3	CD276_HUMAN	CD276	CD276 antigen	1.86378e+07
Q63HN8	RN213_HUMAN	RNF213	E3 ubiquitin-protein ligase RNF213	1.13003e+07
Q63HR2	TENS2_HUMAN	TNS2	Tensin-2	1.88842e+07
Q63ZY3	KANK2_HUMAN	KANK2	KN motif and ankyrin repeat domain-containing protein 2	2.08359e+08
Q641Q2;Q9Y4E1	WAC2A_HUMAN;WAC2C_HUMAN	WASHC2A;WASHC2C	WASH complex subunit 2A	1.04621e+07
Q658Y4	F91A1_HUMAN	FAM91A1	Protein FAM91A1	3.77478e+06
Q66K74	MAP1S_HUMAN	MAP1S	Microtubule-associated protein 1S	1.88605e+07
Q676U5	A16L1_HUMAN	ATG16L1	Autophagy-related protein 16-1	4.17957e+06
Q68CP9	ARID2_HUMAN	ARID2	AT-rich interactive domain-containing protein 2	1.38496e+06
Q68CZ2	TENS3_HUMAN	TNS3	Tensin-3	1.13323e+07
Q68D91	MBLC2_HUMAN	MBLAC2	Acyl-coenzyme A thioesterase MBLAC2	2.65522e+06
Q68E01	INT3_HUMAN	INTS3	Integrator complex subunit 3	6.04238e+06
Q68EM7	RHG17_HUMAN	ARHGAP17	Rho GTPase-activating protein 17	9.80806e+06
Q69YQ0	CYTSA_HUMAN	SPECC1L	Cytospin-A	2.66022e+06
Q6AZY7	SCAR3_HUMAN	SCARA3	Scavenger receptor class A member 3	1.74767e+07
Q6BCY4	NB5R2_HUMAN	CYB5R2	NADH-cytochrome b5 reductase 2	9.77618e+06
Q6DD88	ATLA3_HUMAN	ATL3	Atlastin-3	7.02616e+07
Q6DKI1	RL7L_HUMAN	RPL7L1	Ribosomal protein uL30-like	1.02019e+06
Q6DKJ4	NXN_HUMAN	NXN	Nucleoredoxin	6.20438e+07
Q6EEV4	GL1AD_HUMAN	POLR2M	DNA-directed RNA polymerase II subunit GRINL1A, isoforms 4/5	9.48706e+06
Q6EMK4	VASN_HUMAN	VASN	Vasorin	2.03541e+06
Q6FI81	CPIN1_HUMAN	CIAPIN1	Anamorsin	6.33703e+06
Q6GMV2	SMYD5_HUMAN	SMYD5	Histone-lysine N-trimethyltransferase SMYD5	1.23694e+07
Q6GMV3	PTRD1_HUMAN	PTRHD1	Putative peptidyl-tRNA hydrolase PTRHD1	6.63154e+06
Q6GQQ9	OTU7B_HUMAN	OTUD7B	OTU domain-containing protein 7B	777175
Q6GTX8	LAIR1_HUMAN	LAIR1	Leukocyte-associated immunoglobulin-like receptor 1	4.85302e+06
Q6GYQ0	RGPA1_HUMAN	RALGAPA1	Ral GTPase-activating protein subunit alpha-1	1.05005e+06
Q6IAA8	LTOR1_HUMAN	LAMTOR1	Ragulator complex protein LAMTOR1	3.03315e+07
Q6IBS0	TWF2_HUMAN	TWF2	Twinfilin-2	4.10032e+07
Q6ICL3	TNG2_HUMAN	TANGO2	Transport and Golgi organization protein 2 homolog	6.62854e+06
Q6IN85	P4R3A_HUMAN	PPP4R3A	Serine/threonine-protein phosphatase 4 regulatory subunit 3A	2.24655e+06
Q6IQ22	RAB12_HUMAN	RAB12	Ras-related protein Rab-12	6.37011e+06
Q6KC79	NIPBL_HUMAN	NIPBL	Nipped-B-like protein	1.68211e+06
Q6L8Q7	PDE12_HUMAN	PDE12	2',5'-phosphodiesterase 12	5.35589e+06
Q6N069	NAA16_HUMAN	NAA16	N-alpha-acetyltransferase 16, NatA auxiliary subunit	2.77342e+06
Q6NSW5;Q8TCE6	DE10B_HUMAN;DEN10_HUMAN	DENND10;DENND10P1	Putative DENN domain-containing protein 10 B	2.5658e+06
Q6NUK1	SCMC1_HUMAN	SLC25A24	Mitochondrial adenyl nucleotide antiporter SLC25A24	1.74497e+07
Q6NUQ1	RINT1_HUMAN	RINT1	RAD50-interacting protein 1	2.74999e+06
Q6NVY1	HIBCH_HUMAN	HIBCH	3-hydroxyisobutyryl-CoA hydrolase, mitochondrial	9.7389e+07
Q6NW29	RWDD4_HUMAN	RWDD4	RWD domain-containing protein 4	6.50822e+06
Q6NYC8	PPR18_HUMAN	PPP1R18	Phostensin	3.32729e+07
Q6NZ67;Q6P582	MZT2A_HUMAN;MZT2B_HUMAN	MZT2A;MZT2B	Mitotic-spindle organizing protein 2B	2.2145e+06
Q6NZI2	CAVN1_HUMAN	CAVIN1	Caveolae-associated protein 1	2.88768e+08
Q6P050	FXL22_HUMAN	FBXL22	F-box and leucine-rich protein 22	4.73147e+06
Q6P1J9	CDC73_HUMAN	CDC73	Parafibromin	8.12841e+06
Q6P1L8	RM14_HUMAN	MRPL14	Large ribosomal subunit protein uL14m	631896
Q6P1M0	S27A4_HUMAN	SLC27A4	Long-chain fatty acid transport protein 4	4.81573e+06
Q6P1N0	C2D1A_HUMAN	CC2D1A	Coiled-coil and C2 domain-containing protein 1A	9.0393e+06
Q6P1N9	TATD1_HUMAN	TATDN1	Deoxyribonuclease TATDN1	5.89453e+06
Q6P2E9	EDC4_HUMAN	EDC4	Enhancer of mRNA-decapping protein 4	1.49464e+07
Q6P2Q9	PRP8_HUMAN	PRPF8	Pre-mRNA-processing-splicing factor 8	1.87268e+07
Q6P3W7	SCYL2_HUMAN	SCYL2	SCY1-like protein 2	5.53988e+06
Q6P3X3	TTC27_HUMAN	TTC27	Tetratricopeptide repeat protein 27	3.88332e+06
Q6P4F2	FDX2_HUMAN	FDX2	Ferredoxin-2, mitochondrial	4.6481e+06
Q6P587	FAHD1_HUMAN	FAHD1	Acylpyruvase FAHD1, mitochondrial	7.31048e+06
Q6P5R6	RL22L_HUMAN	RPL22L1	Ribosomal protein eL22-like	7.4172e+06
Q6P996	PDXD1_HUMAN	PDXDC1	Pyridoxal-dependent decarboxylase domain-containing protein 1	1.32606e+07
Q6P9B6	MEAK7_HUMAN	MEAK7	MTOR-associated protein MEAK7	1.81701e+07
Q6P9B9	INT5_HUMAN	INTS5	Integrator complex subunit 5	4.78235e+06
Q6PCB0	VWA1_HUMAN	VWA1	von Willebrand factor A domain-containing protein 1	2.68228e+07
Q6PCB7	S27A1_HUMAN	SLC27A1	Long-chain fatty acid transport protein 1	6.02716e+06
Q6PCE3	PGM2L_HUMAN	PGM2L1	Glucose 1,6-bisphosphate synthase	7.05069e+06
Q6PD74	AAGAB_HUMAN	AAGAB	Alpha- and gamma-adaptin-binding protein p34	4.60226e+06
Q6PGP7	SKI3_HUMAN	SKIC3	Superkiller complex protein 3	7.05714e+06
Q6PI48	SYDM_HUMAN	DARS2	Aspartate--tRNA ligase, mitochondrial	4.42333e+06
Q6PIU2	NCEH1_HUMAN	NCEH1	Neutral cholesterol ester hydrolase 1	7.12486e+06
Q6PJ69	TRI65_HUMAN	TRIM65	E3 ubiquitin-protein ligase TRIM65	3.05827e+06
Q6PKG0	LARP1_HUMAN	LARP1	La-related protein 1	2.76757e+07
Q6QNY0	BL1S3_HUMAN	BLOC1S3	Biogenesis of lysosome-related organelles complex 1 subunit 3	1.36516e+07
Q6SZW1	SARM1_HUMAN	SARM1	NAD(+) hydrolase SARM1	2.93108e+07
Q6UN15	FIP1_HUMAN	FIP1L1	Pre-mRNA 3'-end-processing factor FIP1	1.19638e+07
Q6UUV7	CRTC3_HUMAN	CRTC3	CREB-regulated transcription coactivator 3	4.50759e+06
Q6UVK1	CSPG4_HUMAN	CSPG4	Chondroitin sulfate proteoglycan 4	2.95596e+07
Q6UVY6	MOXD1_HUMAN	MOXD1	DBH-like monooxygenase protein 1	1.63273e+06
Q6UW02	CP20A_HUMAN	CYP20A1	Cytochrome P450 20A1	1.42032e+06
Q6UW56	ARAID_HUMAN	ATRAID	All-trans retinoic acid-induced differentiation factor	3.76794e+06
Q6UW63	PLGT2_HUMAN	POGLUT2	Protein O-glucosyltransferase 2	4.98867e+07
Q6UW68	TM205_HUMAN	TMEM205	Transmembrane protein 205	2.34771e+07
Q6UWE0	LRSM1_HUMAN	LRSAM1	E3 ubiquitin-protein ligase LRSAM1	2.38299e+06
Q6UWH4	GAK1B_HUMAN	GASK1B	Golgi-associated kinase 1B	4.79191e+06
Q6UWP7	LCLT1_HUMAN	LCLAT1	Lysocardiolipin acyltransferase 1	1.19247e+07
Q6UWY5	OLFL1_HUMAN	OLFML1	Olfactomedin-like protein 1	2.90235e+07
Q6UX71	PXDC2_HUMAN	PLXDC2	Plexin domain-containing protein 2	1.04962e+07
Q6UXN9	WDR82_HUMAN	WDR82	WD repeat-containing protein 82	1.73936e+07
Q6V1X1	DPP8_HUMAN	DPP8	Dipeptidyl peptidase 8	1.80113e+06
Q6VY07	PACS1_HUMAN	PACS1	Phosphofurin acidic cluster sorting protein 1	4.36657e+06
Q6WCQ1	MPRIP_HUMAN	MPRIP	Myosin phosphatase Rho-interacting protein	1.30295e+07
Q6XQN6	PNCB_HUMAN	NAPRT	Nicotinate phosphoribosyltransferase	1.71929e+07
Q6Y7W6	GGYF2_HUMAN	GIGYF2	GRB10-interacting GYF protein 2	1.96664e+07
Q6YHK3	CD109_HUMAN	CD109	CD109 antigen	4.55992e+06
Q6YN16	HSDL2_HUMAN	HSDL2	Hydroxysteroid dehydrogenase-like protein 2	9.52277e+06
Q6YP21	KAT3_HUMAN	KYAT3	Kynurenine--oxoglutarate transaminase 3	1.72813e+07
Q6ZMI0	PPR21_HUMAN	PPP1R21	Protein phosphatase 1 regulatory subunit 21	1.3788e+07
Q6ZMP0	THSD4_HUMAN	THSD4	Thrombospondin type-1 domain-containing protein 4	3.72297e+06
Q6ZPD9	D19L3_HUMAN	DPY19L3	Probable C-mannosyltransferase DPY19L3	2.62192e+06
Q6ZSR9	YJ005_HUMAN		Uncharacterized protein FLJ45252	8.15171e+06
Q6ZT62;Q9Y3L3	3BP1_HUMAN;BGIN_HUMAN	BARGIN;SH3BP1	Bargin	4.69308e+06
Q6ZU35	CRACD_HUMAN	CRACD	Capping protein-inhibiting regulator of actin dynamics	1.99749e+06
Q6ZW31	SYDE1_HUMAN	SYDE1	Rho GTPase-activating protein SYDE1	2.01985e+06
Q709C8	VP13C_HUMAN	VPS13C	Intermembrane lipid transfer protein VPS13C	3.42048e+07
Q70UQ0	IKIP_HUMAN	IKBIP	Inhibitor of nuclear factor kappa-B kinase-interacting protein	1.34403e+07
Q712K3	UB2R2_HUMAN	UBE2R2	Ubiquitin-conjugating enzyme E2 R2	1.25532e+07
Q71U36	TBA1A_HUMAN	TUBA1A	Tubulin alpha-1A chain	2.14965e+09
Q71UM5	RS27L_HUMAN	RPS27L	Ribosomal protein eS27-like	2.56979e+07
Q765P7	MTSS2_HUMAN	MTSS2	Protein MTSS 2	1.25582e+06
Q76M96	CCD80_HUMAN	CCDC80	Coiled-coil domain-containing protein 80	1.13756e+07
Q7KYR7	BT2A1_HUMAN	BTN2A1	Butyrophilin subfamily 2 member A1	1.14185e+06
Q7KZ85	SPT6H_HUMAN	SUPT6H	Transcription elongation factor SPT6	4.21626e+06
Q7KZF4	SND1_HUMAN	SND1	Staphylococcal nuclease domain-containing protein 1	2.27179e+08
Q7L014	DDX46_HUMAN	DDX46	Probable ATP-dependent RNA helicase DDX46	1.61252e+07
Q7L099	RUFY3_HUMAN	RUFY3	Protein RUFY3	7.25386e+06
Q7L0Y3	TM10C_HUMAN	TRMT10C	tRNA methyltransferase 10 homolog C	8.31381e+06
Q7L1Q6	5MP2_HUMAN	BZW1	eIF5-mimic protein 2	3.92409e+07
Q7L2E3	DHX30_HUMAN	DHX30	ATP-dependent RNA helicase DHX30	3.10001e+07
Q7L2H7	EIF3M_HUMAN	EIF3M	Eukaryotic translation initiation factor 3 subunit M	1.85885e+07
Q7L311	ARMX2_HUMAN	ARMCX2	Armadillo repeat-containing X-linked protein 2	2.67258e+06
Q7L3T8	SYPM_HUMAN	PARS2	Probable proline--tRNA ligase, mitochondrial	3.71964e+06
Q7L576	CYFP1_HUMAN	CYFIP1	Cytoplasmic FMR1-interacting protein 1	4.1077e+07
Q7L591	DOK3_HUMAN	DOK3	Docking protein 3	1.49189e+06
Q7L5D6	GET4_HUMAN	GET4	Golgi to ER traffic protein 4 homolog	4.31079e+06
Q7L5N1	CSN6_HUMAN	COPS6	COP9 signalosome complex subunit 6	3.08408e+07
Q7L5N7	PCAT2_HUMAN	LPCAT2	Lysophosphatidylcholine acyltransferase 2	2.62029e+07
Q7L5Y9	MAEA_HUMAN	MAEA	E3 ubiquitin-protein transferase MAEA	2.39817e+06
Q7L775	EPMIP_HUMAN	EPM2AIP1	EPM2A-interacting protein 1	9.67698e+06
Q7L7X3	TAOK1_HUMAN	TAOK1	Serine/threonine-protein kinase TAO1	6.61456e+06
Q7L9L4;Q9H8S9	MOB1A_HUMAN;MOB1B_HUMAN	MOB1A;MOB1B	MOB kinase activator 1B	4.83769e+07
Q7LBR1	CHM1B_HUMAN	CHMP1B	Charged multivesicular body protein 1b	3.3125e+07
Q7LDG7	GRP2_HUMAN	RASGRP2	RAS guanyl-releasing protein 2	4.91875e+06
Q7LG56	RIR2B_HUMAN	RRM2B	Ribonucleoside-diphosphate reductase subunit M2 B	9.22333e+06
Q7RTP6	MICA3_HUMAN	MICAL3	[F-actin]-monooxygenase MICAL3	5.51867e+06
Q7RTV5	PXL2C_HUMAN	PRXL2C	Peroxiredoxin-like 2C	1.65318e+06
Q7Z2K6	ERMP1_HUMAN	ERMP1	Endoplasmic reticulum metallopeptidase 1	5.17532e+07
Q7Z2W4	ZCCHV_HUMAN	ZC3HAV1	Zinc finger CCCH-type antiviral protein 1	1.89176e+07
Q7Z2W9	RM21_HUMAN	MRPL21	Large ribosomal subunit protein bL21m	5.39776e+06
Q7Z3B4	NUP54_HUMAN	NUP54	Nucleoporin p54	1.73791e+07
Q7Z3D6	GLUCM_HUMAN	DGLUCY	D-glutamate cyclase, mitochondrial	1.00978e+07
Q7Z3E5	ARMC9_HUMAN	ARMC9	LisH domain-containing protein ARMC9	1.19152e+07
Q7Z3J2	VP35L_HUMAN	VPS35L	VPS35 endosomal protein-sorting factor-like	1.53842e+06
Q7Z3U7	MON2_HUMAN	MON2	Protein MON2 homolog	4.73055e+06
Q7Z406	MYH14_HUMAN	MYH14	Myosin-14	5.50216e+07
Q7Z434	MAVS_HUMAN	MAVS	Mitochondrial antiviral-signaling protein	6.07102e+06
Q7Z460	CLAP1_HUMAN	CLASP1	CLIP-associating protein 1	3.527e+07
Q7Z478	DHX29_HUMAN	DHX29	ATP-dependent RNA helicase DHX29	4.70588e+06
