Protein.Group	Protein.Names	Genes	First.Protein.Description	C:\Users\Administrator\Desktop\HYC\MP-LFC-MS1var-OT-S2-120kMS1_MHRM_R01\MP-LFC-MS1var-OT-S2-120kMS1_MHRM_R01.mzML
P63092;Q5JWF2	GNAS1_HUMAN;GNAS2_HUMAN	GNAS	Guanine nucleotide-binding protein G(s) subunit alpha isoforms short	5.59787e+07
P63096	GNAI1_HUMAN	GNAI1	Guanine nucleotide-binding protein G(i) subunit alpha-1	1.92944e+06
P63098	CANB1_HUMAN	PPP3R1	Calcineurin subunit B type 1	2.48648e+06
P63104	1433Z_HUMAN	YWHAZ	14-3-3 protein zeta/delta	2.85517e+08
P63151	2ABA_HUMAN	PPP2R2A	Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform	1.97708e+07
P63165	SUMO1_HUMAN	SUMO1	Small ubiquitin-related modifier 1	1.5169e+07
P63167	DYL1_HUMAN	DYNLL1	Dynein light chain 1, cytoplasmic	1.09721e+08
P63172	DYLT1_HUMAN	DYNLT1	Dynein light chain Tctex-type 1	1.71109e+06
P63173	RL38_HUMAN	RPL38	60S ribosomal protein L38	3.2169e+07
P63208	SKP1_HUMAN	SKP1	S-phase kinase-associated protein 1	4.96461e+07
P63218	GBG5_HUMAN	GNG5	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-5	3.06936e+07
P63220	RS21_HUMAN	RPS21	40S ribosomal protein S21	1.48871e+08
P63241	IF5A1_HUMAN	EIF5A	Eukaryotic translation initiation factor 5A-1	1.36904e+08
P63244	RACK1_HUMAN	RACK1	Receptor of activated protein C kinase 1	1.31636e+08
P63261	ACTG_HUMAN	ACTG1	Actin, cytoplasmic 2	1.29635e+06
P63272	SPT4H_HUMAN	SUPT4H1	Transcription elongation factor SPT4	9.979e+06
P63279	UBC9_HUMAN	UBE2I	SUMO-conjugating enzyme UBC9	5.02422e+07
P63313	TYB10_HUMAN	TMSB10	Thymosin beta-10	1.15106e+08
P67775	PP2AA_HUMAN	PPP2CA	Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform	8.22871e+06
P67809	YBOX1_HUMAN	YBX1	Y-box-binding protein 1	7.0471e+07
P67812	SC11A_HUMAN	SEC11A	Signal peptidase complex catalytic subunit SEC11A	1.39289e+07
P67870	CSK2B_HUMAN	CSNK2B	Casein kinase II subunit beta	1.32713e+07
P67936	TPM4_HUMAN	TPM4	Tropomyosin alpha-4 chain	2.38363e+08
P68032	ACTC_HUMAN	ACTC1	Actin, alpha cardiac muscle 1	1.65322e+06
P68036	UB2L3_HUMAN	UBE2L3	Ubiquitin-conjugating enzyme E2 L3	3.46379e+07
P68104	EF1A1_HUMAN	EEF1A1	Elongation factor 1-alpha 1	6.29896e+08
P68133	ACTS_HUMAN	ACTA1	Actin, alpha skeletal muscle	9.68606e+08
P68366	TBA4A_HUMAN	TUBA4A	Tubulin alpha-4A chain	5.78903e+08
P68371	TBB4B_HUMAN	TUBB4B	Tubulin beta-4B chain	2.80755e+08
P68400	CSK21_HUMAN	CSNK2A1	Casein kinase II subunit alpha	1.21937e+07
P68402	PA1B2_HUMAN	PAFAH1B2	Platelet-activating factor acetylhydrolase IB subunit beta	1.34474e+07
P68431;Q16695;Q71DI3	H31T_HUMAN;H31_HUMAN;H32_HUMAN	H3-4;H3C1;H3C15	Histone H3.1	3.97016e+08
P68871	HBB_HUMAN	HBB	Hemoglobin subunit beta	9.14416e+07
P69771	DID2_YEAST	DID2	Vacuolar protein-sorting-associated protein 46	1.77771e+06
P69849;Q5JPE7	NOMO2_HUMAN;NOMO3_HUMAN	NOMO2;NOMO3	Nodal modulator 3	1.58427e+06
P69905	HBA_HUMAN	HBA1	Hemoglobin subunit alpha	1.65365e+08
P78310	CXAR_HUMAN	CXADR	Coxsackievirus and adenovirus receptor	4.1781e+06
P78316	NOP14_HUMAN	NOP14	Nucleolar protein 14	1.49896e+07
P78318	IGBP1_HUMAN	IGBP1	Immunoglobulin-binding protein 1	1.0525e+07
P78330	SERB_HUMAN	PSPH	Phosphoserine phosphatase	1.5121e+07
P78332	RBM6_HUMAN	RBM6	RNA-binding protein 6	2.48228e+06
P78344	IF4G2_HUMAN	EIF4G2	Eukaryotic translation initiation factor 4 gamma 2	1.06755e+07
P78345	RPP38_HUMAN	RPP38	Ribonuclease P protein subunit p38	2.57403e+06
P78346	RPP30_HUMAN	RPP30	Ribonuclease P protein subunit p30	7.41701e+06
P78347	GTF2I_HUMAN	GTF2I	General transcription factor II-I	2.82964e+07
P78356	PI42B_HUMAN	PIP4K2B	Phosphatidylinositol 5-phosphate 4-kinase type-2 beta	497729
P78362	SRPK2_HUMAN	SRPK2	SRSF protein kinase 2	3.80643e+06
P78368;Q9Y6M4	KC1G2_HUMAN;KC1G3_HUMAN	CSNK1G2;CSNK1G3	Casein kinase I isoform gamma-2	835035
P78371	TCPB_HUMAN	CCT2	T-complex protein 1 subunit beta	8.16282e+07
P78380	OLR1_HUMAN	OLR1	Oxidized low-density lipoprotein receptor 1	384210
P78386	KRT85_HUMAN	KRT85	Keratin, type II cuticular Hb5	7.16874e+07
P78406	RAE1L_HUMAN	RAE1	mRNA export factor	2.52765e+07
P78417	GSTO1_HUMAN	GSTO1	Glutathione S-transferase omega-1	5.92626e+07
P78527	PRKDC_HUMAN	PRKDC	DNA-dependent protein kinase catalytic subunit	6.65398e+07
P78537	BL1S1_HUMAN	BLOC1S1	Biogenesis of lysosome-related organelles complex 1 subunit 1	2.70582e+06
P78549	NTH_HUMAN	NTHL1	Endonuclease III-like protein 1	3.43729e+06
P78563	RED1_HUMAN	ADARB1	Double-stranded RNA-specific editase 1	2.98628e+06
P79522	PRR3_HUMAN	PRR3	Proline-rich protein 3	1.07904e+06
P80210	PURA_YEAST	ADE12	Adenylosuccinate synthetase	3.8748e+06
P80217	IN35_HUMAN	IFI35	Interferon-induced 35 kDa protein	948647
P80303	NUCB2_HUMAN	NUCB2	Nucleobindin-2	9.31219e+06
P80428	ARP4_YEAST	ARP4	Actin-related protein 4	692628
P80723	BASP1_HUMAN	BASP1	Brain acid soluble protein 1	2.79478e+08
P80967	TOM5_YEAST	TOM5	Mitochondrial import receptor subunit TOM5	1.15861e+06
P81449	ATPJ_YEAST	TIM11	ATP synthase subunit e, mitochondrial	9.55835e+06
P81450	ATP18_YEAST	ATP18	ATP synthase subunit J, mitochondrial	7.56956e+06
P81451	ATP19_YEAST	ATP19	ATP synthase subunit K, mitochondrial	4.64141e+06
P82650	RT22_HUMAN	MRPS22	28S ribosomal protein S22, mitochondrial	6.88769e+06
P82663	RT25_HUMAN	MRPS25	28S ribosomal protein S25, mitochondrial	4.03991e+06
P82673	RT35_HUMAN	MRPS35	28S ribosomal protein S35, mitochondrial	5.0782e+06
P82675	RT05_HUMAN	MRPS5	28S ribosomal protein S5, mitochondrial	8.13667e+06
P82909	RT36_HUMAN	MRPS36	28S ribosomal protein S36, mitochondrial	6.50437e+06
P82912	RT11_HUMAN	MRPS11	28S ribosomal protein S11, mitochondrial	4.01734e+06
P82914	RT15_HUMAN	MRPS15	28S ribosomal protein S15, mitochondrial	5.14231e+06
P82921	RT21_HUMAN	MRPS21	28S ribosomal protein S21, mitochondrial	3.09647e+06
P82930	RT34_HUMAN	MRPS34	28S ribosomal protein S34, mitochondrial	8.26564e+06
P82932	RT06_HUMAN	MRPS6	28S ribosomal protein S6, mitochondrial	5.71162e+06
P82933	RT09_HUMAN	MRPS9	28S ribosomal protein S9, mitochondrial	5.94441e+06
P82970	HMGN5_HUMAN	HMGN5	High mobility group nucleosome-binding domain-containing protein 5	3.10559e+07
P82979	SARNP_HUMAN	SARNP	SAP domain-containing ribonucleoprotein	4.52184e+07
P83111	LACTB_HUMAN	LACTB	Serine beta-lactamase-like protein LACTB, mitochondrial	1.07024e+06
P83351	SNA29_CAEEL	snap-29	Soluble NSF attachment protein 29	2.57849e+06
P83731	RL24_HUMAN	RPL24	60S ribosomal protein L24	1.229e+08
P83881	RL36A_HUMAN	RPL36A	60S ribosomal protein L36a	1.65972e+08
P83916	CBX1_HUMAN	CBX1	Chromobox protein homolog 1	1.83345e+07
P84085	ARF5_HUMAN	ARF5	ADP-ribosylation factor 5	3.69317e+07
P84090	ERH_HUMAN	ERH	Enhancer of rudimentary homolog	4.81842e+07
P84095	RHOG_HUMAN	RHOG	Rho-related GTP-binding protein RhoG	1.04151e+06
P84098	RL19_HUMAN	RPL19	60S ribosomal protein L19	2.59973e+08
P84101	SERF2_HUMAN	SERF2	Small EDRK-rich factor 2	9.783e+06
P84103	SRSF3_HUMAN	SRSF3	Serine/arginine-rich splicing factor 3	1.40952e+08
P85037	FOXK1_HUMAN	FOXK1	Forkhead box protein K1	1.40013e+07
P87108	TIM10_YEAST	TIM10	Mitochondrial import inner membrane translocase subunit TIM10	8.5846e+06
P90783	PAF1_CAEEL	pafo-1	RNA polymerase II-associated factor 1 homolog	881299
P90789	NDUB7_CAEEL	D2030.4	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7	1.36583e+07
P90795	GPDM_CAEEL	gpdh-3	Probable glycerol-3-phosphate dehydrogenase, mitochondrial	6.23861e+06
P90815	RU1C_CAEEL	F08B4.7	U1 small nuclear ribonucleoprotein C	2.4125e+06
P90893	YM9I_CAEEL	F56F10.1	Putative serine protease F56F10.1	6.77467e+06
P90897	RDE12_CAEEL	rde-12	DEAD-box ATP-dependent RNA helicase rde-12	2.3271e+06
P90900	IFA4_CAEEL	ifa-4	Intermediate filament protein ifa-4	1.58249e+07
P90901	IFA1_CAEEL	ifa-1	Intermediate filament protein ifa-1	9.80644e+07
P90916	LIN53_CAEEL	lin-53	Probable histone-binding protein lin-53	1.28708e+08
P90921	ATPL1_CAEEL	asg-1	Probable ATP synthase subunit g 1, mitochondrial	1.20713e+07
P90925	PH4H_CAEEL	pah-1	Phenylalanine-4-hydroxylase	6.36567e+06
P90947	HMP1_CAEEL	hmp-1	Alpha-catenin-like protein hmp-1	1.2666e+06
P90978	U2AF2_CAEEL	uaf-1	Splicing factor U2AF 65 kDa subunit	7.13236e+06
P90980	KPC2_CAEEL	pkc-2	Protein kinase C-like 2	2.92537e+06
P90992	M2OM_CAEEL	misc-1	Mitochondrial 2-oxoglutarate/malate carrier protein	2.03188e+06
P90993	RM41_CAEEL	mrpl-41	39S ribosomal protein L41, mitochondrial	3.07467e+06
P90994	DJ11_CAEEL	djr-1.1	Glutathione-independent glyoxalase DJR-1.1	1.1495e+07
P91001	CSN5_CAEEL	csn-5	COP9 signalosome complex subunit 5	513238
P91079	SPTC1_CAEEL	sptl-1	Serine palmitoyltransferase 1	4.61577e+06
P91127	TPPP_CAEEL	tppp-1	Tubulin polymerization-promoting protein homolog	1.44382e+07
P91128	RL13_CAEEL	rpl-13	60S ribosomal protein L13	1.77521e+08
P91134	PURA_CAEEL	adss-1	Adenylosuccinate synthetase	1.31139e+07
P91148	NDX7_CAEEL	ndx-7	Putative nudix hydrolase 7	765539
P91240	SRP72_CAEEL	srpa-72	Signal recognition particle subunit SRP72	7.12951e+06
P91252	GST6_CAEEL	gst-6	Probable glutathione S-transferase 6	4.60057e+06
P91253	GST7_CAEEL	gst-7	Probable glutathione S-transferase 7	2.64607e+07
P91268	PGAL_CAEEL	pgal-1	Probable peptidyl-alpha-hydroxyglycine alpha-amidating lyase pgal-1	2.30544e+06
P91276	IMA2_CAEEL	ima-2	Importin subunit alpha-2	5.60529e+06
P91277	HRPK1_CAEEL	hrpk-1	Heterogeneous nuclear ribonucleoprotein K homolog	2.02343e+07
P91285	DPY5_CAEEL	dpy-5	Cuticle collagen dpy-5	5.45903e+06
P91303	VATG_CAEEL	vha-10	Probable V-type proton ATPase subunit G	6.70666e+07
P91318	RRP15_CAEEL	F53E10.6	RRP15-like protein	2.92428e+06
P91341	PWP2_CAEEL	F55F8.3	Periodic tryptophan protein 2 homolog	770127
P91343	WDR12_CAEEL	wdr-12	Ribosome biogenesis protein WDR12 homolog	4.21824e+06
P91349	SPD5_CAEEL	spd-5	Spindle-defective protein 5	1.98183e+06
P91353	RM24_CAEEL	mrpl-24	Probable 39S ribosomal protein L24, mitochondrial	7.00981e+06
P91374	RL15_CAEEL	rpl-15	60S ribosomal protein L15	1.07984e+08
P91375	YN1I_CAEEL	K11H12.1	Putative bolA-like protein K11H12.1	2.78808e+06
P91390	RPN2_CAEEL	ostd-1	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2	6.36146e+06
P91406	GCP2_CAEEL	gcp-2.1	Glutamate carboxypeptidase 2 homolog	4.3845e+06
P91408	AGT2L_CAEEL	eppl-1	Ethanolamine-phosphate phospho-lyase homolog 1	2.50566e+06
P91427	PGK_CAEEL	pgk-1	Probable phosphoglycerate kinase	4.57408e+07
P91430	UBA5_CAEEL	uba-5	Ubiquitin-like modifier-activating enzyme 5	4.52014e+06
P91454	TIM14_CAEEL	dnj-21	Mitochondrial import inner membrane translocase subunit TIM14	4.13278e+06
P91455	APT_CAEEL	T19B4.3	Adenine phosphoribosyltransferase	2.81659e+07
P91477	PSB2_CAEEL	pbs-4	Proteasome subunit beta type-2	1.61742e+07
P91499	SSP16_CAEEL	ssp-16	Sperm-specific class P protein 16	8.34446e+06
P91529	RPC6_CAEEL	W09C3.4	Probable DNA-directed RNA polymerase III subunit RPC6	1.43356e+06
P91856	SERC_CAEEL	F26H9.5	Probable phosphoserine aminotransferase	7.2873e+06
P91859	MAP11_CAEEL	maph-1.1	Microtubule-associated protein homolog maph-1.1	2.38055e+07
P91910	TBA3_CAEEL	mec-12	Tubulin alpha-3 chain	5.70823e+08
P91913	RLA1_CAEEL	rla-1	60S acidic ribosomal protein P1	3.85993e+08
P91914	RL27_CAEEL	rpl-27	60S ribosomal protein L27	8.38525e+07
P91917	OLA1_CAEEL	ola-1	Obg-like ATPase 1	5.51685e+07
P91918	RSMB_CAEEL	snr-2	Probable small nuclear ribonucleoprotein-associated protein B	8.80988e+06
P98060	NAS35_CAEEL	dpy-31	Zinc metalloproteinase dpy-31	716129
P98080	UCR1_CAEEL	ucr-1	Cytochrome b-c1 complex subunit 1, mitochondrial	1.13083e+08
P98082	DAB2_HUMAN	DAB2	Disabled homolog 2	2.32739e+07
P98161	PKD1_HUMAN	PKD1	Polycystin-1	1.61702e+08
P98175	RBM10_HUMAN	RBM10	RNA-binding protein 10	9.68444e+06
P98179	RBM3_HUMAN	RBM3	RNA-binding protein 3	2.19963e+07
P98194	AT2C1_HUMAN	ATP2C1	Calcium-transporting ATPase type 2C member 1	641345
P99999	CYC_HUMAN	CYCS	Cytochrome c	6.5898e+07
Q00055	GPD1_YEAST	GPD1	Glycerol-3-phosphate dehydrogenase [NAD(+)] 1	3.6926e+07
Q00059	TFAM_HUMAN	TFAM	Transcription factor A, mitochondrial	3.42383e+07
Q00169	PIPNA_HUMAN	PITPNA	Phosphatidylinositol transfer protein alpha isoform	8.22377e+06
Q00245	RHO3_YEAST	RHO3	GTP-binding protein RHO3	8.06884e+06
Q00325	MPCP_HUMAN	SLC25A3	Phosphate carrier protein, mitochondrial	1.19531e+08
Q00341	VIGLN_HUMAN	HDLBP	Vigilin	1.0386e+07
Q00362	2ABA_YEAST	CDC55	Protein phosphatase PP2A regulatory subunit B	1.78605e+06
Q00403	TF2B_HUMAN	GTF2B	Transcription initiation factor IIB	6.11769e+06
Q00534	CDK6_HUMAN	CDK6	Cyclin-dependent kinase 6	714578
Q00535	CDK5_HUMAN	CDK5	Cyclin-dependent-like kinase 5	4.13191e+06
Q00536;Q00537	CDK16_HUMAN;CDK17_HUMAN	CDK16;CDK17	Cyclin-dependent kinase 16	2.28654e+06
Q00577	PURA_HUMAN	PURA	Transcriptional activator protein Pur-alpha	4.6168e+07
Q00587	BORG5_HUMAN	CDC42EP1	Cdc42 effector protein 1	2.00198e+06
Q00610	CLH1_HUMAN	CLTC	Clathrin heavy chain 1	8.00439e+07
Q00613	HSF1_HUMAN	HSF1	Heat shock factor protein 1	1.29747e+06
Q00653	NFKB2_HUMAN	NFKB2	Nuclear factor NF-kappa-B p100 subunit	6.72223e+06
Q00688	FKBP3_HUMAN	FKBP3	Peptidyl-prolyl cis-trans isomerase FKBP3	7.29662e+07
Q00711	SDHA_YEAST	SDH1	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial	6.76007e+06
Q00764	TPS1_YEAST	TPS1	Alpha,alpha-trehalose-phosphate synthase [UDP-forming] 56 kDa subunit	3.2229e+07
Q00765	REEP5_HUMAN	REEP5	Receptor expression-enhancing protein 5	2.02263e+07
Q00796	DHSO_HUMAN	SORD	Sorbitol dehydrogenase	7.70665e+07
Q00839	HNRPU_HUMAN	HNRNPU	Heterogeneous nuclear ribonucleoprotein U	5.0489e+08
Q00955	ACAC_YEAST	ACC1	Acetyl-CoA carboxylase	1.64913e+07
Q01082	SPTB2_HUMAN	SPTBN1	Spectrin beta chain, non-erythrocytic 1	4.33122e+07
Q01085	TIAR_HUMAN	TIAL1	Nucleolysin TIAR	1.95117e+07
Q01105	SET_HUMAN	SET	Protein SET	3.78101e+08
Q01130	SRSF2_HUMAN	SRSF2	Serine/arginine-rich splicing factor 2	1.99212e+08
Q01217	ARG56_YEAST	ARG5,6	Protein ARG5,6, mitochondrial	8.18113e+06
Q01415	GALK2_HUMAN	GALK2	N-acetylgalactosamine kinase	7.01697e+06
Q01433	AMPD2_HUMAN	AMPD2	AMP deaminase 2	5.71031e+06
Q01477	UBP3_YEAST	UBP3	Ubiquitin carboxyl-terminal hydrolase 3	998195
Q01518	CAP1_HUMAN	CAP1	Adenylyl cyclase-associated protein 1	3.90288e+07
Q01519	COX12_YEAST	COX12	Cytochrome c oxidase subunit 12, mitochondrial	2.29273e+07
Q01532	BLH1_YEAST	LAP3	Cysteine proteinase 1, mitochondrial	1.64235e+07
Q01560	NOP3_YEAST	NPL3	Nucleolar protein 3	1.5233e+07
Q01581	HMCS1_HUMAN	HMGCS1	Hydroxymethylglutaryl-CoA synthase, cytoplasmic	1.65191e+07
Q01628	IFM3_HUMAN	IFITM3	Interferon-induced transmembrane protein 3	3.95336e+06
Q01630	UNC33_CAEEL	unc-33	Protein unc-33	2.84024e+06
Q01650	LAT1_HUMAN	SLC7A5	Large neutral amino acids transporter small subunit 1	6.78696e+07
Q01658	NC2B_HUMAN	DR1	Protein Dr1	9.27484e+06
Q01664	TFAP4_HUMAN	TFAP4	Transcription factor AP-4	4.27493e+06
Q01780	EXOSX_HUMAN	EXOSC10	Exosome component 10	1.28826e+07
Q01804	OTUD4_HUMAN	OTUD4	OTU domain-containing protein 4	738704
Q01813	PFKAP_HUMAN	PFKP	ATP-dependent 6-phosphofructokinase, platelet type	5.74897e+07
Q01831	XPC_HUMAN	XPC	DNA repair protein complementing XP-C cells	877433
Q01844	EWS_HUMAN	EWSR1	RNA-binding protein EWS	1.94919e+07
Q01852	TIM44_YEAST	TIM44	Mitochondrial import inner membrane translocase subunit TIM44	2.32293e+06
Q01855	RS15_YEAST	RPS15	40S ribosomal protein S15	1.17712e+08
Q01939	PRS8_YEAST	RPT6	26S proteasome regulatory subunit 8 homolog	6.39117e+06
Q01970	PLCB3_HUMAN	PLCB3	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-3	4.22221e+06
Q01976	ADPP_YEAST	YSA1	ADP-ribose pyrophosphatase	1.01126e+07
Q02040	AK17A_HUMAN	AKAP17A	A-kinase anchor protein 17A	1.06076e+07
Q02046	MTD1_YEAST	MTD1	Methylenetetrahydrofolate dehydrogenase [NAD(+)]	4.88883e+06
Q02127	PYRD_HUMAN	DHODH	Dihydroorotate dehydrogenase (quinone), mitochondrial	7.07388e+06
Q02196	KAPS_YEAST	MET14	Adenylyl-sulfate kinase	7.01095e+06
Q02201	OSH6_YEAST	OSH6	Oxysterol-binding protein homolog 6	5.63485e+06
Q02207	FOX2_YEAST	FOX2	Peroxisomal hydratase-dehydrogenase-epimerase	1.81015e+06
Q02218	ODO1_HUMAN	OGDH	2-oxoglutarate dehydrogenase, mitochondrial	2.11481e+07
Q02241	KIF23_HUMAN	KIF23	Kinesin-like protein KIF23	6.73293e+06
Q02252	MMSA_HUMAN	ALDH6A1	Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial	9.20102e+06
Q02326	RL6A_YEAST	RPL6A	60S ribosomal protein L6-A	5.65345e+07
Q02328	SLAP2_CAEEL	hipr-1	Huntington interacting protein related 1	5.43388e+06
Q02332	PDHK2_CAEEL	pdhk-2	Probable [pyruvate dehydrogenase (acetyl-transferring)] kinase, mitochondrial	1.16901e+06
Q02335	TOM70_CAEEL	tomm-70	Mitochondrial import receptor subunit tomm-70	4.06066e+06
Q02338	BDH_HUMAN	BDH1	D-beta-hydroxybutyrate dehydrogenase, mitochondrial	913505
Q02388	CO7A1_HUMAN	COL7A1	Collagen alpha-1(VII) chain	2.97049e+06
Q02486	ABF2_YEAST	ABF2	ARS-binding factor 2, mitochondrial	2.27837e+07
Q02543	RL18A_HUMAN	RPL18A	60S ribosomal protein L18a	1.59984e+08
Q02642	NACB1_YEAST	EGD1	Nascent polypeptide-associated complex subunit beta-1	1.20559e+07
Q02750	MP2K1_HUMAN	MAP2K1	Dual specificity mitogen-activated protein kinase kinase 1	2.3905e+07
Q02753;Q12672	RL21A_YEAST;RL21B_YEAST	RPL21A;RPL21B	60S ribosomal protein L21-A	6.25392e+07
Q02776	TIM50_YEAST	TIM50	Mitochondrial import inner membrane translocase subunit TIM50	1.28737e+06
Q02784	GLRX5_YEAST	GRX5	Monothiol glutaredoxin-5, mitochondrial	2.74082e+06
Q02790	FKBP4_HUMAN	FKBP4	Peptidyl-prolyl cis-trans isomerase FKBP4	7.55311e+07
Q02809	PLOD1_HUMAN	PLOD1	Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1	2.70889e+07
Q02818	NUCB1_HUMAN	NUCB1	Nucleobindin-1	9.12306e+06
Q02821	IMA1_YEAST	SRP1	Importin subunit alpha	3.5528e+06
Q02875	SYH1_YEAST	SYH1	SMY2 homolog 2	1.31629e+06
Q02878	RL6_HUMAN	RPL6	60S ribosomal protein L6	2.692e+08
Q02880	TOP2B_HUMAN	TOP2B	DNA topoisomerase 2-beta	1.64984e+07
Q02892	NOG1_YEAST	NOG1	Nucleolar GTP-binding protein 1	9.97738e+06
Q02932	KA120_YEAST	KAP120	Importin beta-like protein KAP120	300397
Q02933	RNY1_YEAST	RNY1	Ribonuclease T2-like	1.15139e+06
Q02952	AKA12_HUMAN	AKAP12	A-kinase anchor protein 12	6.88378e+06
Q02978	M2OM_HUMAN	SLC25A11	Mitochondrial 2-oxoglutarate/malate carrier protein	3.80162e+06
Q03034	FDC1_YEAST	FDC1	Ferulic acid decarboxylase 1	967569
Q03048	COFI_YEAST	COF1	Cofilin	6.70713e+07
Q03063	DIG1_YEAST	DIG1	Down-regulator of invasive growth 1	458090
Q03102	YMN1_YEAST	YML131W	Uncharacterized membrane protein YML131W	3.46926e+06
Q03103	ERO1_YEAST	ERO1	Endoplasmic oxidoreductin-1	1.74728e+06
Q03104	MSC1_YEAST	MSC1	Meiotic sister chromatid recombination protein 1	1.76887e+07
Q03154	ACY1_HUMAN	ACY1	Aminoacylase-1	1.13678e+07
Q03161	YMY9_YEAST	YMR099C	Glucose-6-phosphate 1-epimerase	5.2955e+06
Q03169	TNAP2_HUMAN	TNFAIP2	Tumor necrosis factor alpha-induced protein 2	1.05855e+07
Q03195	RLI1_YEAST	RLI1	Translation initiation factor RLI1	2.63813e+06
Q03219	YM44_YEAST	YMR178W	Uncharacterized protein YMR178W	2.13034e+06
Q03246	RT17_YEAST	MRPS17	37S ribosomal protein S17, mitochondrial	342461
Q03252	LMNB2_HUMAN	LMNB2	Lamin-B2	2.02485e+07
Q03323	SDC1_YEAST	SDC1	COMPASS component SDC1	947808
Q03390	VPS60_YEAST	VPS60	Vacuolar protein-sorting-associated protein 60	876060
Q03393	PTPS_HUMAN	PTS	6-pyruvoyl tetrahydrobiopterin synthase	1.45568e+06
Q03430	RSM28_YEAST	RSM28	37S ribosomal protein RSM28, mitochondrial	922116
Q03518	TAP1_HUMAN	TAP1	Antigen peptide transporter 1	4.19115e+06
Q03519	TAP2_HUMAN	TAP2	Antigen peptide transporter 2	5.37935e+06
Q03532	HAS1_YEAST	HAS1	ATP-dependent RNA helicase HAS1	234408
Q03558	OYE2_YEAST	OYE2	NADPH dehydrogenase 2	2.88547e+07
Q03559	YM8V_YEAST	YMR295C	Uncharacterized protein YMR295C	2.09106e+06
Q03563	SPK1_CAEEL	spk-1	Serine/threonine-protein kinase spk-1	1.29672e+06
Q03565	BAF1_CAEEL	baf-1	Barrier-to-autointegration factor 1	2.87322e+07
Q03575	TTR5_CAEEL	ttr-5	Transthyretin-like protein 5	1.96982e+07
Q03577	SYDC_CAEEL	dars-1	Aspartate--tRNA ligase, cytoplasmic	5.16168e+07
Q03598	UFC1_CAEEL	ufc-1	Ubiquitin-fold modifier-conjugating enzyme 1	912867
Q03604	RIR1_CAEEL	rnr-1	Ribonucleoside-diphosphate reductase large subunit	5.3855e+06
Q03629	YMH9_YEAST	YML079W	Uncharacterized protein YML079W	1.74258e+06
Q03640	TCB3_YEAST	TCB3	Tricalbin-3	5.99529e+06
Q03677	MTND_YEAST	ADI1	1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase	1.96437e+06
Q03690	CLU_YEAST	CLU1	Clustered mitochondria protein 1	3.18907e+06
Q03701	CEBPZ_HUMAN	CEBPZ	CCAAT/enhancer-binding protein zeta	5.11361e+07
Q03835	GLRX3_YEAST	GRX3	Monothiol glutaredoxin-3	2.08767e+06
Q03862	ARX1_YEAST	ARX1	Probable metalloprotease ARX1	1.45042e+06
Q03940	RUVB1_YEAST	RVB1	RuvB-like protein 1	4.93057e+06
Q03973	HMO1_YEAST	HMO1	High mobility group protein 1	5.73193e+06
Q04013	YHM2_YEAST	YHM2	Citrate/oxoglutarate carrier protein	9.35452e+06
Q04062	RPN9_YEAST	RPN9	26S proteasome regulatory subunit RPN9	6.11448e+06
Q04067	EIF3G_YEAST	TIF35	Eukaryotic translation initiation factor 3 subunit G	9.56802e+06
Q04120	TSA2_YEAST	TSA2	Peroxiredoxin TSA2	8.36107e+06
Q04175	SXM1_YEAST	SXM1	Importin beta SMX1	969774
Q04178	HPRT_YEAST	HPT1	Hypoxanthine-guanine phosphoribosyltransferase	5.87449e+06
Q04206	TF65_HUMAN	RELA	Transcription factor p65	5.5052e+06
Q04304	YMY0_YEAST	YMR090W	UPF0659 protein YMR090W	9.33574e+06
Q04323	UBXN1_HUMAN	UBXN1	UBX domain-containing protein 1	1.38554e+07
Q04336	YM54_YEAST	YMR196W	Uncharacterized protein YMR196W	4.50962e+06
Q04338	VTI1_YEAST	VTI1	t-SNARE VTI1	1.88618e+06
Q04341	MIX14_YEAST	MIX14	Mitochondrial intermembrane space cysteine motif-containing protein MIX14	1.3516e+06
Q04344	HNT1_YEAST	HNT1	Hit family protein 1	2.72203e+06
Q04371	ARMT1_YEAST	YMR027W	Damage-control phosphatase YMR027W	8.8603e+06
Q04409	EMI2_YEAST	EMI2	Putative glucokinase-2	9.30106e+06
Q04432	HSP31_YEAST	HSP31	Glutathione-independent glyoxalase HSP31	1.18389e+08
Q04438	SPG4_YEAST	SPG4	Stationary phase protein 4	5.24726e+06
Q04439	MYO5_YEAST	MYO5	Myosin-5	383142
Q04446	GLGB_HUMAN	GBE1	1,4-alpha-glucan-branching enzyme	3.21753e+07
Q04457	EST1_CAEEL	ges-1	Gut esterase 1	3.00701e+06
Q04458	HFD1_YEAST	HFD1	Fatty aldehyde dehydrogenase HFD1	5.48572e+06
